value,x,y
Land Use,-6.927743090462361,54.40053997988506
Land Use,-6.935025994550392,54.40768376010061
Land Use,-6.944597618667232,54.4115769793332
Land Use,-6.952033778974469,54.405056573363474
Land Use,-6.938079727654038,54.411088600530896
Land Use,-6.911130429275195,54.43532966513344
Land Use,-6.932125520614822,54.42683872522673
Land Use,-6.956374159359944,54.42939550934068
Land Use,-6.98644877101072,54.4463795115162
Land Use,-6.945855258900597,54.440587851252566
Land Use,-6.958636321351282,54.43983628216304
Licensed Sites,-7.002292737120201,54.43952204560281
WMU,-6.973953104662322,54.41531575583545
Industrial Heritage,-5.925174355630277,54.58106493479488
Industrial Heritage,-5.926511094070842,54.57911114157736
Industrial Heritage,-5.923470479646954,54.57807062402233
Industrial Heritage,-5.922934551203323,54.57644410910733
Industrial Heritage,-5.923787972078824,54.58095129637644
Land Use,-5.922934059221413,54.5819249944841
Land Use,-5.9219913709075165,54.58160331176333
Land Use,-5.923068294144894,54.579591181239714
Land Use,-5.92214688551011,54.57976404355731
Land Use,-5.916208800277892,54.575187321788285
Land Use,-5.91429475389408,54.56966443768975
Defence Heritage,-5.9344529916099065,54.58661475582596
Defence Heritage,-5.932139752516921,54.589827821917545
Industrial Heritage,-5.933315512628574,54.58830248656128
Industrial Heritage,-5.924486322158154,54.58851073261198
Industrial Heritage,-5.921284995548414,54.59061218136026
Industrial Heritage,-5.932219816448582,54.58855331451944
Industrial Heritage,-5.931587692393583,54.59186697358154
Industrial Heritage,-5.926605324721707,54.58639065571204
Land Use,-5.93409022278691,54.58827977869965
Land Use,-5.925266973944146,54.58837137741019
Land Use,-5.923167446782385,54.59010540860132
Land Use,-5.925327187318652,54.58962133265352
Land Use,-5.9267219252034815,54.59048983817667
Land Use,-5.927608537660321,54.59039720875619
Land Use,-5.92330453074502,54.583764308730245
Land Use,-5.931403109904412,54.59154035618859
Industrial Heritage,-5.924008162647775,54.59182699867944
Industrial Heritage,-5.924449099295425,54.592283816861546
Industrial Heritage,-5.919424319453653,54.59372496741959
Industrial Heritage,-5.922520846530415,54.59368832907355
Industrial Heritage,-5.92373935264752,54.59406864877917
Industrial Heritage,-5.924253397680063,54.59308911390683
Industrial Heritage,-5.920556838689246,54.59275608198841
Industrial Heritage,-5.921779871607325,54.5930466491251
Land Use,-5.921470681301807,54.59304133747527
Land Use,-5.920881462317846,54.59428013586687
Land Use,-5.918332402088171,54.59420036284052
ELVs,-5.922207794913225,54.59284734293836
Industrial Heritage,-5.918853941184561,54.58670680629539
Industrial Heritage,-6.805667845577308,54.42433356923012
Industrial Heritage,-6.819948402087085,54.45816380989051
Industrial Heritage,-6.788671372572299,54.4625258950532
Industrial Heritage,-6.800397744277468,54.49920746443289
Industrial Heritage,-6.78256630767786,54.5071146846559
Industrial Heritage,-6.7737761930056735,54.501635481993866
Industrial Heritage,-6.770297612465103,54.504385156807885
Industrial Heritage,-6.76858921684915,54.50472712090815
Industrial Heritage,-6.863210561830581,54.48840510346324
Industrial Heritage,-6.783577273166682,54.509460676881446
Industrial Heritage,-6.78321784887554,54.51116400001205
Industrial Heritage,-6.779740996714665,54.50349263187073
Industrial Heritage,-7.012920540183024,54.48720523161989
Industrial Heritage,-7.001007657583936,54.48216629059738
Industrial Heritage,-7.0187918826675375,54.461110423069066
Industrial Heritage,-7.040232334210582,54.454275359953485
Industrial Heritage,-6.89108865294648,54.56439725442132
Land Use,-6.845480533155038,54.58085997125348
Industrial Heritage,-6.793344743036248,54.55519656076394
Land Use,-6.869581711843344,54.57230149264964
Industrial Heritage,-6.899654178836925,54.57354900756263
Land Use,-6.89882131795144,54.57002880624402
Industrial Heritage,-6.881015694630922,54.55963295369624
Industrial Heritage,-6.914380057542346,54.58383359728299
Land Use,-6.906968959099376,54.58161079036773
Industrial Heritage,-6.875417474640781,54.53837939092551
Industrial Heritage,-6.820146937141124,54.5262635939252
Industrial Heritage,-7.073803206158541,54.4492370456108
Industrial Heritage,-7.011807025805833,54.4438046739034
Industrial Heritage,-6.839494079923522,54.4540408788112
Industrial Heritage,-7.05536086460595,54.433372681595706
Land Use,-6.932190837328504,54.5888432666478
Defence Heritage,-6.91322570262855,54.58942903422629
Industrial Heritage,-6.924722484364892,54.59048401723207
Industrial Heritage,-6.921814796493337,54.589290268763264
Industrial Heritage,-6.930184288610575,54.594575065429616
Land Use,-6.920002209491559,54.58822301678307
Land Use,-6.937669546448599,54.592305271424586
Land Use,-6.957835170030249,54.59018083503506
Land Use,-6.921878835890564,54.58979392335503
Land Use,-6.9431258054502205,54.59607226897806
Land Use,-6.934656290443726,54.595135570950994
Land Use,-6.926628675518196,54.59211799649159
Industrial Heritage,-6.877938251791129,54.59850386687015
Land Use,-6.803696892753788,54.42323597916487
Land Use,-6.80531552305189,54.42055680398835
Land Use,-6.806751258633162,54.4241646001031
Land Use,-6.797305684772272,54.44944167468956
Land Use,-6.796767972899607,54.45200573459756
Land Use,-6.803535722143927,54.454139269045015
Land Use,-6.874176430186948,54.46446697292494
Land Use,-6.875208776507455,54.4667495069532
Land Use,-6.808291528201899,54.424179810748655
Land Use,-6.835018998250041,54.43300233818079
Land Use,-6.783585889731918,54.480074361745615
Land Use,-6.83540999505406,54.47352360880175
Land Use,-6.776333947810453,54.50230824608026
Land Use,-6.780881033890201,54.516009726673545
Land Use,-6.76969192469777,54.5070741690034
Land Use,-6.774784040123259,54.50251714280756
Land Use,-6.773322672418579,54.50286167714239
Land Use,-6.780107867853908,54.51138420418388
Land Use,-6.774574392644258,54.50333255400557
Land Use,-6.774117154512275,54.51035333734978
Land Use,-6.773966415548402,54.50249986801119
Land Use,-6.806493675563548,54.52412618591606
Land Use,-6.809698911277051,54.52915280364424
Land Use,-6.807016380516166,54.53056378012679
Land Use,-6.812050402668674,54.5300922822848
Land Use,-6.821545873769104,54.52649284964868
Land Use,-6.831830760668088,54.52331356369014
Land Use,-6.8287697601036506,54.51209008487915
Land Use,-6.867310204495104,54.49863126656954
Land Use,-6.867067375957018,54.50071323812288
Land Use,-6.914963452832181,54.51589506275655
Land Use,-6.920010566235092,54.51890489526294
Land Use,-6.9002206757763975,54.50368764003927
Land Use,-6.919042732010992,54.52163628729269
Land Use,-6.906695635574272,54.48897702932421
Land Use,-6.87666966030567,54.48716541910302
Land Use,-6.8796396890073135,54.475612822112254
Land Use,-6.881666445103814,54.481048854408016
Land Use,-6.966371728039892,54.53774470426472
Land Use,-6.913499526652225,54.53031879391301
Land Use,-6.907910745826987,54.53599108339341
Land Use,-6.785078318360917,54.51142527830298
Land Use,-6.781240342144079,54.503426904302025
Land Use,-6.780480679664348,54.50353603285735
Land Use,-6.935362012058527,54.4778864568437
Land Use,-6.934592214855224,54.47663990844463
Land Use,-6.917119246441281,54.48927750922408
Land Use,-6.950558393254404,54.490506832088535
Land Use,-6.946843528369631,54.488543006493536
Land Use,-6.94101860297445,54.489426414738816
Land Use,-6.932134404185408,54.47505503118999
Land Use,-6.928520930351906,54.47460978644442
Land Use,-6.95323506725514,54.46547430267465
Land Use,-6.920750523734816,54.46917729278433
Land Use,-6.921701625021025,54.47171922060765
Land Use,-6.926149998639624,54.47266620359443
Land Use,-6.96354461433961,54.49506585791179
Land Use,-6.961997074758551,54.49218676243514
Land Use,-6.956036250343505,54.49112923726664
Land Use,-6.958715881357055,54.48952629678002
Land Use,-6.953202338316372,54.4897032573984
Land Use,-6.950589470694052,54.48989620640505
Land Use,-6.98631191946924,54.4974420087081
Land Use,-6.975855585642684,54.494029876119725
Land Use,-6.978736264149763,54.4886729987676
Land Use,-6.970785437902834,54.48636859300815
Land Use,-6.986899937007712,54.48240818316877
Land Use,-7.007050248018159,54.49257431441307
Land Use,-6.974863036778729,54.52196079901358
Land Use,-6.967287772106059,54.50514170948358
Land Use,-7.003270128533904,54.52423763321301
Land Use,-7.009009568411619,54.521293257230425
Land Use,-7.009114192361669,54.5188864934817
Land Use,-7.004067599500898,54.50797477540211
Land Use,-6.989491939366591,54.51117776825173
Land Use,-6.98751689950964,54.50800796403776
Land Use,-6.98964241246462,54.50570795524154
Land Use,-6.9919475297081375,54.50425387511777
Land Use,-6.938766028717188,54.51144380424512
Land Use,-6.938299203616312,54.49967997951405
Land Use,-6.9371284458420766,54.5055360801104
Land Use,-7.008753043333899,54.52805584664304
Land Use,-7.036045448937131,54.50185562692404
Land Use,-7.022103378911668,54.49488907816905
Land Use,-7.014123643809583,54.5032509455244
Land Use,-7.0130803054415365,54.49914587015235
Land Use,-7.0050610384205685,54.480438923900266
Land Use,-7.0130618599359575,54.490305763642425
Land Use,-7.0192919555610205,54.491129080809785
Land Use,-7.008439065282287,54.48174237936153
Land Use,-7.020765487278834,54.50953062300995
Land Use,-7.037225898024105,54.45886907196749
Land Use,-7.038673974007959,54.45498166648323
Land Use,-7.029862726703937,54.46050808896439
Land Use,-7.027636648495692,54.46074173599026
Land Use,-7.02839742941041,54.46052326391504
Land Use,-7.043784280789441,54.45601043757155
Land Use,-7.043604157918063,54.44059292041079
Land Use,-7.042350671895597,54.43288391052068
Land Use,-7.042510598213947,54.43131302051923
Land Use,-7.041129733993441,54.45875638256799
Land Use,-7.036718074615832,54.46341977130648
Land Use,-7.037663934669791,54.46451433951308
Land Use,-7.026870837348438,54.452075245425085
Land Use,-7.065763583396428,54.49559381710484
Land Use,-7.06555076859557,54.48530588524876
Land Use,-7.102773996659517,54.49626054764354
Land Use,-7.095730222348019,54.48255292645322
Land Use,-7.102369541012048,54.4879566757208
Land Use,-7.102363389665094,54.489645552240525
Land Use,-7.073657145639402,54.47754352983863
Land Use,-7.062628487232455,54.47410756084568
Land Use,-7.063305239583047,54.474193662498166
Land Use,-7.061806352614324,54.47902423620714
Land Use,-7.080120554276146,54.46450369875455
Land Use,-7.073727239209048,54.46966538497451
Land Use,-7.090302527533684,54.46920738948714
Land Use,-7.083560086321871,54.47345062684664
Land Use,-7.096552977254667,54.48162478190218
Land Use,-7.088374300530853,54.480314626868754
Land Use,-7.084426383069661,54.47748187557176
Land Use,-7.075039373433245,54.475083610005406
Land Use,-7.075293525288879,54.47065660413912
Land Use,-7.091793079957152,54.47154537271179
Land Use,-7.063126825615074,54.46445396015134
Land Use,-6.974435040448803,54.55627477061311
Land Use,-6.937454522146029,54.55302685938091
Land Use,-6.9326793918075404,54.55359570305421
Land Use,-6.974097298811704,54.57526329390328
Land Use,-6.941781690593229,54.55542750513956
Land Use,-6.9465350280746,54.57189112433195
Land Use,-6.893346447877873,54.56551394419128
Land Use,-6.909810286125994,54.55861125067591
Land Use,-6.866984120780364,54.55669041539476
Land Use,-6.81907364676315,54.55915183982417
Land Use,-6.796592468826696,54.56615323419108
Land Use,-6.791067169017812,54.56217221244389
Land Use,-6.844107235539787,54.54906233202498
Land Use,-6.830594363938666,54.55035186177009
Land Use,-6.840111235852066,54.55209652554452
Land Use,-6.881884533477781,54.56008119112776
Land Use,-6.92518612626589,54.54937887592477
Land Use,-6.927199791203957,54.5521457655324
Land Use,-6.863291802556708,54.53939796716079
Land Use,-6.853662866840172,54.547230759296745
Land Use,-6.859299113134704,54.55181187028572
Land Use,-6.832029259209635,54.53204775580007
Land Use,-6.846735113030569,54.5419183635497
Land Use,-6.829672029477313,54.53074926037363
Land Use,-6.834082528036759,54.52559023998219
Land Use,-6.855351440156327,54.52555989734255
Land Use,-6.923779446939316,54.5423500937474
Land Use,-6.862021277170063,54.48066779710516
Land Use,-6.8571978669216245,54.4837845949378
Land Use,-6.852402169398262,54.47542008324118
Land Use,-6.959507627378184,54.472329209642325
Land Use,-6.977997252293664,54.46015231035508
Land Use,-6.983144642301314,54.45840797675538
Land Use,-7.01784970723535,54.48112749003311
Land Use,-7.025357224701285,54.48721634103248
Land Use,-7.029531474889188,54.49143633468552
Land Use,-7.035308374610463,54.48858984185098
Land Use,-7.023055252231202,54.477630107903074
Land Use,-7.024981916502684,54.473162797701306
Land Use,-7.02729112466529,54.47270527375952
Land Use,-7.030538126610867,54.479550004534566
Land Use,-7.03179203822205,54.47479869525228
Land Use,-7.035157634775094,54.4733702577245
Land Use,-7.035885627127485,54.478487795742005
Land Use,-7.036332725693861,54.47981196589077
Land Use,-7.0433580373658105,54.48022713816143
Land Use,-7.044926010841984,54.48576450780497
Land Use,-7.071064860410761,54.44966520229685
Land Use,-7.055285239326829,54.44736875356792
Land Use,-7.019172111718388,54.44585910406217
Land Use,-6.862027585889474,54.43098692455554
Land Use,-6.864920801143564,54.42722293507106
Land Use,-6.859121714729642,54.432414903924055
Land Use,-7.046706546550174,54.499424760656034
Land Use,-7.050180641444461,54.48806082640403
Land Use,-7.053197918629728,54.49104013106575
Land Use,-7.0485396952705655,54.48563130874597
Land Use,-7.053497695238184,54.4727247580345
Land Use,-7.055857060100959,54.45400321181751
Land Use,-7.06461349186185,54.45404438515256
Land Use,-7.0658108320782445,54.45495202190864
Land Use,-7.109440165204862,54.453727384680846
Land Use,-7.10453049443464,54.462513053120304
Land Use,-7.08388598153466,54.45403936541498
Land Use,-7.144703538416485,54.48240641738483
Land Use,-7.14878131283189,54.490349760971
Land Use,-7.140281723852713,54.49019975522012
Land Use,-7.1409364678919705,54.49209096649781
Land Use,-7.135161409395181,54.48860007248018
Land Use,-7.1133787441694105,54.48548660342391
Land Use,-7.145788003875508,54.48367179327048
Land Use,-7.126995049816332,54.506858904614575
Land Use,-7.12365290057456,54.50937707307191
Land Use,-7.121521629877185,54.50365702391573
Land Use,-7.107037669192138,54.51235480733549
Land Use,-7.136171030443483,54.4780425681835
Land Use,-7.1303013366208425,54.470400311597096
Land Use,-7.127174337648398,54.46876070639742
Land Use,-6.917396471308301,54.61064084284208
Land Use,-6.932996512930155,54.60713203925798
Land Use,-6.950306070690877,54.612853236576015
Land Use,-6.9335156445587165,54.600300087636576
Land Use,-6.90333774678107,54.59127130375707
Land Use,-6.903958057131997,54.59063908464164
Land Use,-6.875832144978251,54.59800818481315
Land Use,-6.838508618046889,54.59107062706341
Land Use,-6.827755822442019,54.58087818801752
Land Use,-6.818628642620136,54.597517145299925
Land Use,-6.87999829751008,54.606877759149455
Land Use,-6.88402588568755,54.60899917315522
Land Use,-6.839541608800409,54.6167559652545
Land Use,-6.937543258337113,54.633386135107024
Land Use,-6.934048093262362,54.63143292653602
Land Use,-6.932769291157219,54.63355076550992
Land Use,-6.9552913295777685,54.63514865032956
Land Use,-6.948882451405787,54.635650155527856
Land Use,-6.968931561850432,54.63589443717198
Land Use,-6.971462849644627,54.635619512606766
Land Use,-6.973370341518129,54.639202162472905
Land Use,-6.971048030800255,54.6336485945039
Land Use,-7.116649204367489,54.48265376294533
Land Use,-7.103575910472981,54.4807787233672
Land Use,-6.973479430722795,54.60167880494843
Land Use,-6.960370908475132,54.6048009895047
Land Use,-6.973471707697236,54.58661326466612
Land Use,-6.988555185106019,54.61024130855135
LQPlanApps,-6.833723201733565,54.50731365260985
WMU,-6.985939743895679,54.50561406201152
WMU,-7.027949684143084,54.460546613145006
ELVs,-6.99943224666142,54.46644070040508
ELVs,-6.999478286104583,54.466450065441
ELVs,-6.853754219898338,54.41878933585421
Licensed Sites,-6.824754621403668,54.58144199889804
WMU,-6.768901406736535,54.50871916097209
WMU,-6.798517043263421,54.526472820655954
WMU,-6.901494763314616,54.51430906789784
WMU,-6.910552988167444,54.51857747399384
WMU,-6.963607926191773,54.49500351468335
WMU,-6.999772963427745,54.46954291393156
WMU,-6.807901284315657,54.49065716862066
WMU,-6.933847977848203,54.63197916204145
Industrial Heritage,-6.649460750150735,54.44236284025194
Industrial Heritage,-6.67067499325854,54.453648651384775
Industrial Heritage,-6.675600037157078,54.43959769681167
Land Use,-6.670905448459355,54.43416463213228
Land Use,-6.669127359777259,54.43957146594422
Defence Heritage,-6.678591690354652,54.39789910699695
Defence Heritage,-6.678092128780815,54.39763309639304
Defence Heritage,-6.680011409303845,54.39732168409425
Defence Heritage,-6.679553115449929,54.397208861758536
Defence Heritage,-6.678461739230117,54.39715199777884
Defence Heritage,-6.677829808353202,54.39717203048075
Defence Heritage,-6.680539346785203,54.397183709050864
Defence Heritage,-6.677133707955623,54.39727221428702
Defence Heritage,-6.680125786244587,54.39711629870951
Defence Heritage,-6.69013468349856,54.39999244160614
Defence Heritage,-6.689934575211802,54.39999027014452
Defence Heritage,-6.689738119400985,54.400356488535344
Defence Heritage,-6.689697953829511,54.40016738522957
Defence Heritage,-6.690821872619399,54.400655739604574
Defence Heritage,-6.689603877473782,54.40022026902733
Defence Heritage,-6.688965106566282,54.39997076116265
Defence Heritage,-6.690045474965386,54.39989264785226
Defence Heritage,-6.68980663320007,54.39965646769862
Industrial Heritage,-6.704125352201316,54.41484147883679
Industrial Heritage,-6.697523907694244,54.41414155730788
Land Use,-6.701129581638456,54.40241118316101
Land Use,-6.731917729215122,54.402738512372274
Industrial Heritage,-6.74910276465035,54.40983554711334
Land Use,-6.750227004176942,54.40831989663141
Land Use,-6.7521212735494895,54.396660179124986
Land Use,-6.784232394937086,54.40417509971224
Industrial Heritage,-6.764105463236812,54.40774404008401
Land Use,-6.764191914677361,54.40487002352674
Land Use,-6.765731436934267,54.404885773045926
Industrial Heritage,-6.570069125802116,54.51332255769745
Industrial Heritage,-6.652643354270446,54.462792358166624
Industrial Heritage,-6.651006664111103,54.46097726993322
Land Use,-6.655000589050551,54.458632027478096
Industrial Heritage,-6.685913369399254,54.444831289606896
Industrial Heritage,-6.649498619973137,54.47398738259963
Industrial Heritage,-6.641984277488085,54.472645383222265
Industrial Heritage,-6.643668579700791,54.47302366690301
Industrial Heritage,-6.626497535762899,54.46986492579401
Industrial Heritage,-6.62848970013494,54.48408247188231
Industrial Heritage,-6.637257864446749,54.47097502583711
Industrial Heritage,-6.688425802382705,54.43856972652716
Industrial Heritage,-6.693787249360519,54.43476466702278
Industrial Heritage,-6.684029659794005,54.42666286701777
Industrial Heritage,-6.614631209570075,54.46954976070783
Land Use,-6.747804638198921,54.38673296195076
Land Use,-6.60251740511093,54.49097221246125
Land Use,-6.5951143522453055,54.499385373969325
Land Use,-6.588454036306505,54.49064705342424
Land Use,-6.58441704925379,54.50341123089676
Land Use,-6.579260499695625,54.49541772115125
Land Use,-6.579584895634818,54.50074913781425
Land Use,-6.582349711363137,54.50292880960371
Land Use,-6.635440228385812,54.48989301532542
Land Use,-6.628185029992693,54.48027873225802
Land Use,-6.631339287823594,54.49115831881661
Land Use,-6.637680648319453,54.47124931729993
Land Use,-6.6159643437960165,54.4707239948913
Land Use,-6.623320067918519,54.469864698362784
Land Use,-6.614263716063791,54.48908604564006
Land Use,-6.595031074455825,54.48786673671368
Industrial Heritage,-6.733084126226143,54.47974408280413
Industrial Heritage,-6.742076267808172,54.48334178213632
Industrial Heritage,-6.687611317771003,54.48330157616655
Industrial Heritage,-6.677838404712589,54.48014046156094
Industrial Heritage,-6.737659806747618,54.49147114943908
Industrial Heritage,-6.750090413165855,54.49375650259378
Industrial Heritage,-6.771935175846057,54.5012574334442
Industrial Heritage,-6.680001500324937,54.51834623967374
Industrial Heritage,-6.6750848197536685,54.51757373399996
Industrial Heritage,-6.676523537259377,54.51606221172677
Industrial Heritage,-6.779608107087647,54.57006172388878
Industrial Heritage,-6.724156127722434,54.52367162746829
Industrial Heritage,-6.731115122363971,54.523385507818965
Industrial Heritage,-6.687527170938141,54.524447451024834
Industrial Heritage,-6.708000923546842,54.5314957846666
Industrial Heritage,-6.70876454120741,54.53177346049435
Industrial Heritage,-6.68080411895994,54.52697963717024
Industrial Heritage,-6.681007758686662,54.52545458046973
Industrial Heritage,-6.662839138041432,54.50953295766363
Industrial Heritage,-6.684467851166609,54.53312866456004
Industrial Heritage,-6.698944424709273,54.53939439306665
Industrial Heritage,-6.70671829012764,54.537860675975246
Industrial Heritage,-6.705909091930585,54.5390199313902
Industrial Heritage,-6.7179757581984605,54.54346075045974
Industrial Heritage,-6.716164420842826,54.54209394490938
Industrial Heritage,-6.707748337691183,54.53948879792159
Industrial Heritage,-6.72241031271258,54.53506279328578
Industrial Heritage,-6.724305944482744,54.53867637787613
Industrial Heritage,-6.707267933764254,54.54002269953234
Industrial Heritage,-6.70694765746546,54.540378632815965
Industrial Heritage,-6.709888037620789,54.5402303602401
Industrial Heritage,-6.664922400336465,54.48826378955619
Industrial Heritage,-6.70504579667928,54.54188555108169
Industrial Heritage,-6.706092932949991,54.54297483264624
Industrial Heritage,-6.70081819112618,54.54363699396497
Industrial Heritage,-6.700638027611691,54.5444436131106
Industrial Heritage,-6.706334677448338,54.56462867187482
Industrial Heritage,-6.742110135567299,54.52745333102835
Industrial Heritage,-6.737704266811453,54.52507159142948
Industrial Heritage,-6.749524660029122,54.52744040520376
Industrial Heritage,-6.754049125936125,54.5259598514522
Industrial Heritage,-6.761856365528143,54.49765087154504
Industrial Heritage,-6.683740563124046,54.49332160196916
Industrial Heritage,-6.57812330258193,54.51260899084987
Industrial Heritage,-6.577502799662037,54.51269153191179
Land Use,-6.626033279921899,54.56969957442288
Industrial Heritage,-6.628478944467328,54.55811101500069
Industrial Heritage,-6.745936959884701,54.518509163687
Industrial Heritage,-6.705478950040027,54.48915424003251
Industrial Heritage,-6.6994597698412885,54.489179453073945
Industrial Heritage,-6.650266685312081,54.47408580605292
Industrial Heritage,-6.596129204603212,54.5638490032299
Land Use,-6.775756489449988,54.56753428623157
Land Use,-6.679601119549223,54.56949657882932
Land Use,-6.677360926996734,54.57469176897408
Land Use,-6.669575137630931,54.56827271622993
Industrial Heritage,-6.695278098567188,54.57196656495654
Industrial Heritage,-6.773551185727967,54.52975280883263
Industrial Heritage,-6.770871151494645,54.50070758220515
Industrial Heritage,-6.767966242371082,54.49977961315895
Defence Heritage,-6.757891911121722,54.51690767509724
Land Use,-6.600781327510491,54.58464701188106
Land Use,-6.592341037675643,54.57821537083037
Land Use,-6.586437730462115,54.584336534117554
Land Use,-6.584691026060311,54.58876320560906
Industrial Heritage,-6.66646163990322,54.57839028644271
Land Use,-6.667351730342226,54.57765442799639
Industrial Heritage,-6.624041430611932,54.57971205225255
Industrial Heritage,-6.620946234566316,54.58434848196539
Land Use,-6.6143197466060695,54.58589887174272
Land Use,-6.627738876191642,54.60958079045788
Land Use,-6.630388431353814,54.60949401263338
Land Use,-6.668193381821203,54.61015850047372
Land Use,-6.659155365322793,54.60165875560166
Industrial Heritage,-6.66443963892364,54.59292194244768
Land Use,-6.654544187892329,54.59508524905894
Land Use,-6.6464178045085305,54.60172358192104
Industrial Heritage,-6.658181025301985,54.62797974618182
Land Use,-6.656925818661708,54.62190170711883
Land Use,-6.654225544307882,54.62725306189781
Industrial Heritage,-6.663454243660902,54.63244017638787
Land Use,-6.661131161029106,54.63197429696872
Industrial Heritage,-6.677300001378455,54.6018674232004
Land Use,-6.679348763133225,54.600721893795
Industrial Heritage,-6.670870221186687,54.63297101710568
Land Use,-6.675397519929142,54.627091296410526
Industrial Heritage,-6.556901798152734,54.60642100935453
Land Use,-6.55677677756627,54.60776712312647
Land Use,-6.555022283145972,54.61578689138382
Land Use,-6.545609681737907,54.60713032996679
Land Use,-6.542646316558468,54.61426394824026
Land Use,-6.555387834780765,54.61857630080213
Land Use,-6.583546213366994,54.60079737139117
Land Use,-6.58187154252434,54.59333001107326
Land Use,-6.578162350712858,54.62783894073407
Land Use,-6.650622670187314,54.58968715718822
Industrial Heritage,-6.682378706435542,54.573982892252005
Land Use,-6.683499105407959,54.5756840671181
Land Use,-6.67887401484632,54.57380990993521
Industrial Heritage,-6.685509319222274,54.577610516154415
Industrial Heritage,-6.671615462556763,54.5863528384283
Industrial Heritage,-6.577290835961464,54.60756082043923
Land Use,-6.565892325073408,54.60821687822375
Land Use,-6.6016133420154,54.59286800664574
Industrial Heritage,-6.747832797129122,54.57764276666623
Industrial Heritage,-6.7531989738158,54.57410465423515
Land Use,-6.746407067306531,54.575220331189136
Industrial Heritage,-6.6960526302189605,54.59129029011785
Industrial Heritage,-6.696908830746676,54.59354548361216
Land Use,-6.722346089423978,54.413418524587904
Land Use,-6.714843720242793,54.407050019390255
Land Use,-6.754669788671975,54.46496522196871
Land Use,-6.740618812671277,54.46901509956626
Land Use,-6.740582832620135,54.46767610779416
Land Use,-6.7393237520045215,54.452947155359645
Land Use,-6.720248829849522,54.47181069947106
Land Use,-6.720821596983623,54.46927428605951
Land Use,-6.737406122904615,54.47466844285096
Land Use,-6.726324541913328,54.46144444939815
Land Use,-6.744119844224117,54.47204321384655
Land Use,-6.753427039453581,54.48655887730208
Land Use,-6.745784816398391,54.48417092062952
Land Use,-6.739461018672223,54.47456412224112
Land Use,-6.708899127751449,54.48443828479651
Land Use,-6.700342209246991,54.47839014407628
Land Use,-6.691222891580961,54.48520044199383
Land Use,-6.67982371239813,54.48077308416559
Land Use,-6.758611078628005,54.46315508204828
Land Use,-6.715149005945485,54.48835005390141
Land Use,-6.744353754591387,54.49260099285753
Land Use,-6.741756131191081,54.49677847216009
Land Use,-6.744541466298974,54.49755310625835
Land Use,-6.743831137509278,54.49605438804373
Land Use,-6.743568819465288,54.49957337343708
Land Use,-6.730712163190916,54.49057185249438
Land Use,-6.754547931302504,54.50450239999492
Land Use,-6.751027221873115,54.50200447082304
Land Use,-6.756627745605482,54.50362541888369
Land Use,-6.761013975202098,54.50865654015876
Land Use,-6.763352236265357,54.49820522280002
Land Use,-6.764521279081855,54.502430643162285
Land Use,-6.764514520444501,54.50214308831928
Land Use,-6.766935182535984,54.50377593047686
Land Use,-6.7668298725921385,54.50419710057441
Land Use,-6.76304773416554,54.51288184333335
Land Use,-6.769800998124346,54.50087637315917
Land Use,-6.765555426129013,54.50857722974008
Land Use,-6.767487864564616,54.49926265179256
Land Use,-6.762096592576319,54.513698627266606
Land Use,-6.77693780082111,54.54305628653169
Land Use,-6.778043296344952,54.55104512236438
Land Use,-6.777668997215261,54.55115812990693
Land Use,-6.773346611940808,54.50051711669106
Land Use,-6.721564701869023,54.51071633853144
Land Use,-6.7194560046416845,54.51149359151884
Land Use,-6.702407175674405,54.50817637113883
Land Use,-6.685736014298046,54.52299055495272
Land Use,-6.6795628779898015,54.51853909767332
Land Use,-6.726599226434469,54.52358059351135
Land Use,-6.726581450089779,54.52067859233398
Land Use,-6.709186728843136,54.53210139060443
Land Use,-6.6876766010163,54.52604822237555
Land Use,-6.693898026365938,54.53098490538093
Land Use,-6.689029982975822,54.52574846560441
Land Use,-6.682738535984601,54.52686596857463
Land Use,-6.679258247069152,54.52654051241558
Land Use,-6.683979094995641,54.52383390611449
Land Use,-6.682948042241963,54.52947360692516
Land Use,-6.689957492179174,54.531993399131856
Land Use,-6.689275327295944,54.53255199638988
Land Use,-6.684927620698812,54.52795889335452
Land Use,-6.691052155593192,54.5339907118868
Land Use,-6.714236069811632,54.54396008178713
Land Use,-6.706064017121219,54.53851848842472
Land Use,-6.709368008609268,54.53810460126266
Land Use,-6.705170647002592,54.539407319911575
Land Use,-6.710394337486464,54.53936431887956
Land Use,-6.714414813641904,54.54171599998905
Land Use,-6.715896330051496,54.543250024968685
Land Use,-6.71660143535996,54.5419548409384
Land Use,-6.713393473543273,54.541273908860354
Land Use,-6.720466363305551,54.544358569328
Land Use,-6.729821370617058,54.52923843159438
Land Use,-6.7345817005034085,54.54712141273193
Land Use,-6.7336265295959015,54.54652746071898
Land Use,-6.742163887338527,54.547802433804506
Land Use,-6.724247806438056,54.53855897351343
Land Use,-6.739704607315479,54.55137936986759
Land Use,-6.735934123185273,54.54786325228009
Land Use,-6.720553383720365,54.5460215149117
Land Use,-6.712344826003993,54.52747239451109
Land Use,-6.706481541863449,54.54094861988496
Land Use,-6.712555481424752,54.54237001360483
Land Use,-6.658917421109641,54.50105349165064
Land Use,-6.665955480436847,54.476443176958696
Land Use,-6.643250106264995,54.49032234320276
Land Use,-6.652743900836188,54.49398624771577
